Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Commodity,Modal_Price,Revenue,Cost,Profit
Potato,2002,Summer     ,West Bengal,2395.0,30807,1629.1,226734.65,598.75,12.86,Potato,931.9471865745311,28710496.976801578,227333.4,28483163.57680158
Potato,2002,Winter     ,West Bengal,346906.0,6871659,1629.1,32841591.02,86726.5,20.73388889,Potato,931.9471865745311,6404023272.149556,32928317.52,6371094954.629556
Wheat,2002,Rabi       ,West Bengal,405350.0,887437,1629.1,38374484.5,101337.5,1.992777778,Wheat,2462.4266055045873,2185248479.5091743,38475822.0,2146772657.5091743
Banana,2003,Whole Year ,Andhra Pradesh,38714.0,515379,826.0,3831911.72,9291.36,15.68263158,Banana,2452.813852813853,1264128750.6493506,3841203.08,1260287547.5693507
Cotton,2003,Kharif     ,Andhra Pradesh,836892.0,1890394,826.0,82835570.16,200854.08,2.137619048,Cotton,7018.95205479452,13268584850.671232,83036424.24,13185548426.431232
Maize,2003,Kharif     ,Andhra Pradesh,557812.0,1671502,826.0,55212231.76,133874.88,2.420909091,Maize,2600.0,4345905200.0,55346106.64,4290559093.36
Maize,2003,Rabi       ,Andhra Pradesh,162802.0,805284,826.0,16114141.96,39072.48,5.081818182,Maize,2600.0,2093738400.0,16153214.440000001,2077585185.56
Onion,2003,Kharif     ,Andhra Pradesh,16862.0,234546,826.0,1669000.76,4046.88,12.80157895,Onion,1464.6079195402297,343517929.0964827,1673047.64,341844881.4564827
Onion,2003,Rabi       ,Andhra Pradesh,12187.0,284935,826.0,1206269.26,2924.88,19.88333333,Onion,1464.6079195402297,417318057.55419534,1209194.14,416108863.41419536
Potato,2003,Whole Year ,Andhra Pradesh,2648.0,24049,826.0,262099.04,635.52,9.045,Potato,931.9471865745311,22412397.889930896,262734.56,22149663.329930898
Wheat,2003,Rabi       ,Andhra Pradesh,11928.0,6741,826.0,1180633.44,2862.72,0.481818182,Wheat,2462.4266055045873,16599217.747706423,1183496.16,15415721.587706422
Banana,2003,Whole Year ,Assam,42982.0,594645,2213.7,4254358.36,10315.68,13.78478261,Banana,2452.813852813853,1458553493.5064936,4264674.04,1454288819.4664936
Cotton,2003,Kharif     ,Assam,1438.0,664,2213.7,142333.24,345.12,0.443478261,Cotton,7018.95205479452,4660584.164383561,142678.36,4517905.804383561
Maize,2003,Kharif     ,Assam,19569.0,14051,2213.7,1936939.62,4696.56,0.607391304,Maize,2600.0,36532600.0,1941636.1800000002,34590963.82
Onion,2003,Whole Year ,Assam,7332.0,17142,2213.7,725721.36,1759.68,2.34173913,Onion,1464.6079195402297,25106308.95675862,727481.04,24378827.91675862
Potato,2003,Whole Year ,Assam,77894.0,543070,2213.7,7709948.12,18694.56,6.471304348,Potato,931.9471865745311,506112558.6130306,7728642.68,498383915.9330306
Wheat,2003,Rabi       ,Assam,69954.0,73186,2213.7,6924046.92,16788.96,1.040909091,Wheat,2462.4266055045873,180215153.55045873,6940835.88,173274317.67045873
Banana,2003,Whole Year ,Goa,2179.0,16900,3011.6,215677.42,522.96,7.76,Banana,2452.813852813853,41452554.11255412,216200.38,41236353.732554115
Banana,2003,Whole Year ,Karnataka,33220.0,431463,867.6,3288115.6,7972.8,14.36222222,Banana,2452.813852813853,1058298423.3766234,3296088.4,1055002334.9766234
Cotton,2003,Kharif     ,Karnataka,316674.0,264624,867.6,31344392.52,76001.76,1.192857143,Cotton,7018.95205479452,1857383168.5479453,31420394.28,1825962774.2679453
Maize,2003,Kharif     ,Karnataka,545546.0,1066107,867.6,53998143.08,130931.04,2.3356,Maize,2600.0,2771878200.0,54129074.12,2717749125.88
Maize,2003,Rabi       ,Karnataka,64199.0,123529,867.6,6354417.02,15407.76,1.943478261,Maize,2600.0,321175400.0,6369824.779999999,314805575.22
Maize,2003,Summer     ,Karnataka,8428.0,20264,867.6,834203.44,2022.72,2.470909091,Maize,2600.0,52686400.0,836226.1599999999,51850173.84
Onion,2003,Whole Year ,Karnataka,101221.0,360469,867.6,10018854.58,24293.04,6.0956,Onion,1464.6079195402297,527945752.148747,10043147.62,517902604.528747
Potato,2003,Whole Year ,Karnataka,53076.0,342752,867.6,5253462.48,12738.24,9.008666667,Potato,931.9471865745311,319426762.0927937,5266200.720000001,314160561.3727937
Wheat,2003,Rabi       ,Karnataka,231994.0,96150,867.6,22962766.12,55678.56,0.516428571,Wheat,2462.4266055045873,236762318.11926606,23018444.68,213743873.43926606
Banana,2003,Whole Year ,Kerala,55906.0,442220,2386.0,5533575.88,13417.44,8.215,Banana,2452.813852813853,1084683341.991342,5546993.32,1079136348.6713421
Cotton,2003,Kharif     ,Kerala,2949.0,4748,2386.0,291892.02,707.76,1.61,Cotton,7018.95205479452,33325984.35616438,292599.78,33033384.57616438
Banana,2003,Whole Year ,Meghalaya,5628.0,66875,3321.3,557059.44,1350.72,10.92714286,Banana,2452.813852813853,164031926.40692642,558410.1599999999,163473516.24692643
Cotton,2003,Kharif     ,Meghalaya,7281.0,7792,3321.3,720673.38,1747.44,1.036666667,Cotton,7018.95205479452,54691674.4109589,722420.82,53969253.5909589
Maize,2003,Kharif     ,Meghalaya,16900.0,25929,3321.3,1672762.0,4056.0,1.528571429,Maize,2600.0,67415400.0,1676818.0,65738582.0
Potato,2003,Whole Year ,Meghalaya,18035.0,149428,3321.3,1785104.3,4328.4,7.241428571,Potato,931.9471865745311,139259004.19545904,1789432.7,137469571.49545905
Wheat,2003,Rabi       ,Meghalaya,862.0,1540,3321.3,85320.76,206.88,1.49,Wheat,2462.4266055045873,3792136.9724770645,85527.64,3706609.3324770643
Banana,2003,Whole Year ,Puducherry,280.0,10095,1434.5875,27714.4,67.2,26.56,Banana,2452.813852813853,24761155.844155844,27781.600000000002,24733374.244155843
Cotton,2003,Kharif     ,Puducherry,453.0,1747,1434.5875,44837.94,108.72,4.095,Cotton,7018.95205479452,12262109.239726027,44946.66,12217162.579726027
Onion,2003,Whole Year ,Puducherry,7.0,100,1434.5875,692.86,1.68,8.75,Onion,1464.6079195402297,146460.79195402298,694.54,145766.25195402297
Banana,2003,Whole Year ,Tamil Nadu,71088.0,2514729,345.6,7036290.24,17061.12,34.52965517,Banana,2452.813852813853,6168162127.272728,7053351.36,6161108775.912728
Cotton,2003,Kharif     ,Tamil Nadu,97777.0,119687,345.6,9677967.46,23466.48,1.504615385,Cotton,7018.95205479452,840077314.5821917,9701433.940000001,830375880.6421916
Maize,2003,Kharif     ,Tamil Nadu,160159.0,250992,345.6,15852537.82,38438.16,1.7856,Maize,2600.0,652579200.0,15890975.98,636688224.02
Onion,2003,Whole Year ,Tamil Nadu,23452.0,211173,345.6,2321278.96,5628.48,8.768076923,Onion,1464.6079195402297,309285648.1930689,2326907.44,306958740.7530689
Potato,2003,Whole Year ,Tamil Nadu,4341.0,70103,345.6,429672.18,1041.84,17.054,Potato,931.9471865745311,65332293.62043435,430714.02,64901579.60043435
Cotton,2003,Kharif     ,West Bengal,1429.0,2772,1526.7,141442.42,342.96,2.55,Cotton,7018.95205479452,19456535.09589041,141785.38,19314749.71589041
Maize,2003,Kharif     ,West Bengal,55530.0,126059,1526.7,5496359.4,13327.2,2.133333333,Maize,2600.0,327753400.0,5509686.600000001,322243713.4
Potato,2003,Whole Year ,West Bengal,308425.0,7621635,1526.7,30527906.5,74022.0,21.86777778,Potato,931.9471865745311,7102961295.347977,30601928.5,7072359366.847977
Wheat,2003,Rabi       ,West Bengal,425721.0,985686,1526.7,42137864.58,102173.04,2.194444444,Wheat,2462.4266055045873,2427179431.073395,42240037.62,2384939393.453395
Banana,2004,Whole Year ,Karnataka,41977.0,526898,1117.7,4547788.18,8815.17,16.32777778,Banana,2452.813852813853,1292382713.4199135,4556603.35,1287826110.0699136
Cotton,2004,Kharif     ,Karnataka,521860.0,624566,1117.7,56538312.4,109590.6,1.357142857,Cotton,7018.95205479452,4383798809.054794,56647903.0,4327150906.054794
Maize,2004,Kharif     ,Karnataka,783835.0,2310082,1117.7,84920683.9,164605.35,3.0068,Maize,2600.0,6006213200.0,85085289.25,5921127910.75
Maize,2004,Rabi       ,Karnataka,57478.0,171589,1117.7,6227166.52,12070.38,2.84826087,Maize,2600.0,446131400.0,6239236.899999999,439892163.1
Maize,2004,Summer     ,Karnataka,9056.0,27678,1117.7,981127.04,1901.76,3.007826087,Maize,2600.0,71962800.0,983028.8,70979771.2
Onion,2004,Whole Year ,Karnataka,136038.0,841333,1117.7,14738356.92,28567.98,7.8688,Onion,1464.6079195402297,1232222974.77054,14766924.9,1217456049.87054
Potato,2004,Whole Year ,Karnataka,51937.0,360759,1117.7,5626854.58,10906.77,10.17875,Potato,931.9471865745311,336208335.0814413,5637761.35,330570573.73144126
Wheat,2004,Rabi       ,Karnataka,241991.0,206296,1117.7,26217304.94,50818.11,0.845333333,Wheat,2462.4266055045873,507988759.00917435,26268123.05,481720635.95917434
Banana,2004,Whole Year ,Kerala,58866.0,475371,2880.2,6377542.44,12361.86,7.803571429,Banana,2452.813852813853,1165996574.025974,6389904.300000001,1159606669.725974
Cotton,2004,Kharif     ,Kerala,1472.0,2370,2880.2,159476.48,309.12,1.61,Cotton,7018.95205479452,16634916.369863013,159785.6,16475130.769863013
Banana,2004,Whole Year ,Meghalaya,6276.0,67838,4767.9,679941.84,1317.96,10.06571429,Banana,2452.813852813853,166393986.14718616,681259.7999999999,165712726.34718615
Cotton,2004,Kharif     ,Meghalaya,7231.0,7765,4767.9,783406.54,1518.51,1.046666667,Cotton,7018.95205479452,54502162.70547945,784925.05,53717237.65547945
Maize,2004,Kharif     ,Meghalaya,16875.0,24000,4767.9,1828237.5,3543.75,1.465714286,Maize,2600.0,62400000.0,1831781.25,60568218.75
Potato,2004,Whole Year ,Meghalaya,17287.0,141622,4767.9,1872873.58,3630.27,7.178571429,Potato,931.9471865745311,131984224.45705824,1876503.85,130107720.60705824
Wheat,2004,Rabi       ,Meghalaya,863.0,1564,4767.9,93497.42,181.23,1.156666667,Wheat,2462.4266055045873,3851235.2110091746,93678.65,3757556.5610091747
Banana,2004,Whole Year ,Tamil Nadu,81498.0,3461788,1034.0,8829493.32,17114.58,41.73931034,Banana,2452.813852813853,8491121561.904762,8846607.9,8482274954.004763
Cotton,2004,Kharif     ,Tamil Nadu,129364.0,185960,1034.0,14015295.76,27166.44,1.571153846,Cotton,7018.95205479452,1305244324.109589,14042462.2,1291201861.909589
Maize,2004,Kharif     ,Tamil Nadu,189893.0,294717,1034.0,20573007.62,39877.53,1.758846154,Maize,2600.0,766264200.0,20612885.150000002,745651314.85
Onion,2004,Whole Year ,Tamil Nadu,26491.0,256359,1034.0,2870034.94,5563.11,9.490357143,Onion,1464.6079195402297,375465421.64541376,2875598.05,372589823.59541374
Potato,2004,Whole Year ,Tamil Nadu,5034.0,79060,1034.0,545383.56,1057.14,16.0325,Potato,931.9471865745311,73679744.57058243,546440.7000000001,73133303.87058243
Banana,2005,Whole Year ,Andhra Pradesh,45642.0,935517,1075.5,5473388.64,9584.82,23.9085,Banana,2452.813852813853,2294649057.142857,5482973.46,2289166083.682857
Cotton,2005,Kharif     ,Andhra Pradesh,1032629.0,2107984,1075.5,123832869.7,216852.09,1.727272727,Cotton,7018.95205479452,14795838628.273972,124049721.79,14671788906.48397
Maize,2005,Kharif     ,Andhra Pradesh,593135.0,2098190,1075.5,71128749.2,124558.35,3.803636364,Maize,2600.0,5455294000.0,71253307.55,5384040692.45
Maize,2005,Rabi       ,Andhra Pradesh,164827.0,988711,1075.5,19766053.84,34613.67,6.032272727,Maize,2600.0,2570648600.0,19800667.51,2550847932.49
Onion,2005,Kharif     ,Andhra Pradesh,20434.0,364201,1075.5,2450445.28,4291.14,15.5455,Onion,1464.6079195402297,533411668.90447116,2454736.42,530956932.48447114
Onion,2005,Rabi       ,Andhra Pradesh,15952.0,332092,1075.5,1912963.84,3349.92,20.49047619,Onion,1464.6079195402297,486384573.21595395,1916313.76,484468259.45595396
Potato,2005,Whole Year ,Andhra Pradesh,3275.0,29564,1075.5,392738.0,687.75,8.895,Potato,931.9471865745311,27552086.62388944,393425.75,27158660.87388944
Wheat,2005,Rabi       ,Andhra Pradesh,11109.0,8891,1075.5,1332191.28,2332.89,0.774,Wheat,2462.4266055045873,21893434.949541286,1334524.17,20558910.779541284
Banana,2005,Whole Year ,Assam,41967.0,577713,2184.6,5032682.64,8813.07,13.70555556,Banana,2452.813852813853,1417022449.3506494,5041495.71,1411980953.6406493
Cotton,2005,Kharif     ,Assam,1352.0,632,2184.6,162131.84,283.92,0.4172,Cotton,7018.95205479452,4435977.698630136,162415.76,4273561.938630137
Maize,2005,Kharif     ,Assam,18969.0,13745,2184.6,2274762.48,3983.49,0.635925926,Maize,2600.0,35737000.0,2278745.97,33458254.03
Onion,2005,Whole Year ,Assam,7726.0,18291,2184.6,926501.92,1622.46,2.373333333,Onion,1464.6079195402297,26789143.45631034,928124.38,25861019.07631034
Potato,2005,Whole Year ,Assam,69638.0,353696,2184.6,8350988.96,14623.98,5.326296296,Potato,931.9471865745311,329625992.10266536,8365612.94,321260379.16266537
Wheat,2005,Rabi       ,Assam,49961.0,53735,2184.6,5991323.12,10491.81,1.084230769,Wheat,2462.4266055045873,132318493.646789,6001814.93,126316678.716789
Banana,2005,Whole Year ,Karnataka,43562.0,517257,1316.2,5223955.04,9148.02,15.48037037,Banana,2452.813852813853,1268735135.0649352,5233103.06,1263502032.0049353
Cotton,2005,Whole Year ,Karnataka,413310.0,585498,1316.2,49564135.2,86795.1,1.503333333,Cotton,7018.95205479452,4109582390.178082,49650930.300000004,4059931459.878082
Maize,2005,Kharif     ,Karnataka,842243.0,2486900,1316.2,101001780.6,176871.03,3.1212,Maize,2600.0,6465940000.0,101178651.63,6364761348.37
Maize,2005,Rabi       ,Karnataka,81621.0,282618,1316.2,9787990.32,17140.41,3.341304348,Maize,2600.0,734806800.0,9805130.73,725001669.27
Maize,2005,Summer     ,Karnataka,11990.0,37005,1316.2,1437840.8,2517.9,3.096666667,Maize,2600.0,96213000.0,1440358.7,94772641.3
Onion,2005,Kharif     ,Karnataka,136344.0,759619,1316.2,16350372.48,28632.24,6.543913043,Onion,1464.6079195402297,1112544003.2332296,16379004.72,1096164998.5132296
Onion,2005,Rabi       ,Karnataka,10900.0,112992,1316.2,1307128.0,2289.0,10.36952381,Onion,1464.6079195402297,165488978.04468963,1309417.0,164179561.04468963
Onion,2005,Summer     ,Karnataka,4075.0,67545,1316.2,488674.0,855.75,16.31842105,Onion,1464.6079195402297,98926941.92534481,489529.75,98437412.17534481
Potato,2005,Kharif     ,Karnataka,67623.0,226399,1316.2,8109350.16,14200.83,3.381333333,Potato,931.9471865745311,210991911.09328726,8123550.99,202868360.10328725
Potato,2005,Rabi       ,Karnataka,5416.0,97924,1316.2,649486.72,1137.36,17.84,Potato,931.9471865745311,91259996.29812439,650624.08,90609372.21812439
Potato,2005,Summer     ,Karnataka,317.0,5078,1316.2,38014.64,66.57,15.45,Potato,931.9471865745311,4732427.813425469,38081.21,4694346.603425469
Wheat,2005,Rabi       ,Karnataka,252588.0,226369,1316.2,30290352.96,53043.48,0.880714286,Wheat,2462.4266055045873,557417048.2614679,30343396.44,527073651.82146794
Banana,2005,Whole Year ,Kerala,61400.0,491823,3030.9,7363088.0,12894.0,8.060714286,Banana,2452.813852813853,1206350267.5324676,7375982.0,1198974285.5324676
Cotton,2005,Kharif     ,Kerala,2655.0,3452,3030.9,318387.6,557.55,1.3,Cotton,7018.95205479452,24229422.493150685,318945.14999999997,23910477.343150686
Banana,2005,Whole Year ,Meghalaya,6426.0,71695,3374.4,770605.92,1349.46,10.22428571,Banana,2452.813852813853,175854489.1774892,771955.38,175082533.7974892
Cotton,2005,Kharif     ,Meghalaya,7231.0,7768,3374.4,867141.52,1518.51,1.046666667,Cotton,7018.95205479452,54523219.56164383,868660.03,53654559.53164383
Maize,2005,Kharif     ,Meghalaya,16898.0,24424,3374.4,2026408.16,3548.58,1.481428571,Maize,2600.0,63502400.0,2029956.74,61472443.26
Potato,2005,Whole Year ,Meghalaya,17986.0,167030,3374.4,2156881.12,3777.06,7.768571429,Potato,931.9471865745311,155663138.57354394,2160658.18,153502480.39354393
Wheat,2005,Rabi       ,Meghalaya,670.0,1198,3374.4,80346.4,140.7,1.306666667,Wheat,2462.4266055045873,2949987.0733944955,80487.09999999999,2869499.9733944954
Banana,2005,Whole Year ,Tamil Nadu,94648.0,4647635,1364.1,11350188.16,19876.08,48.51965517,Banana,2452.813852813853,11399783510.822512,11370064.24,11388413446.582512
Cotton,2005,Kharif     ,Tamil Nadu,109742.0,168154,1364.1,13160260.64,23045.82,1.643703704,Cotton,7018.95205479452,1180264863.8219178,13183306.46,1167081557.3619177
Maize,2005,Kharif     ,Tamil Nadu,202830.0,0,1364.1,24323373.6,42594.3,0.0,Maize,2600.0,0.0,24365967.900000002,-24365967.900000002
Onion,2005,Whole Year ,Tamil Nadu,29169.0,233796,1364.1,3497946.48,6125.49,8.07826087,Onion,1464.6079195402297,342419473.1568275,3504071.97,338915401.1868275
Potato,2005,Whole Year ,Tamil Nadu,5005.0,74593,1364.1,600199.6,1051.05,15.32,Potato,931.9471865745311,69516736.488154,601250.65,68915485.83815399
Cotton,2005,Kharif     ,West Bengal,1506.0,3857,1650.1,180599.52,316.26,2.22,Cotton,7018.95205479452,27072098.075342465,180915.78,26891182.295342464
Maize,2005,Kharif     ,West Bengal,71753.0,207252,1650.1,8604619.76,15068.13,2.601764706,Maize,2600.0,538855200.0,8619687.89,530235512.11
Potato,2005,Whole Year ,West Bengal,354455.0,7462464,1650.1,42506243.6,74435.55,19.345,Potato,931.9471865745311,6954622329.713721,42580679.15,6912041650.563722
Wheat,2005,Rabi       ,West Bengal,366729.0,773514,1650.1,43978141.68,77013.09,1.953333333,Wheat,2462.4266055045873,1904721453.3302753,44055154.77,1860666298.5602753
Banana,2006,Kharif     ,Puducherry,305.0,9890,1434.5875,38951.55,67.1,22.23666667,Banana,2452.813852813853,24258329.004329007,39018.65,24219310.35432901
Cotton,2006,Summer     ,Puducherry,57.0,40,1434.5875,7279.47,12.54,0.75,Cotton,7018.95205479452,280758.0821917808,7292.01,273466.0721917808
Onion,2006,Rabi       ,Puducherry,1.0,4,1434.5875,127.71,0.22,4.0,Onion,1464.6079195402297,5858.431678160919,127.92999999999999,5730.501678160918
Onion,2006,Summer     ,Puducherry,2.0,10,1434.5875,255.42,0.44,5.0,Onion,1464.6079195402297,14646.079195402297,255.85999999999999,14390.219195402296
Banana,2006,Kharif     ,Meghalaya,6422.0,72367,2454.7,820153.62,1412.84,10.31714286,Banana,2452.813852813853,177502780.0865801,821566.46,176681213.6265801
Cotton,2006,Rabi       ,Meghalaya,7208.0,7738,2454.7,920533.68,1585.76,1.05,Cotton,7018.95205479452,54312651.0,922119.4400000001,53390531.56
Maize,2006,Kharif     ,Meghalaya,17039.0,25334,2454.7,2176050.69,3748.58,1.541428571,Maize,2600.0,65868400.0,2179799.27,63688600.73
Potato,2006,Rabi       ,Meghalaya,18173.0,188202,2454.7,2320873.83,3998.06,8.212857143,Potato,931.9471865745311,175394324.4076999,2324871.89,173069452.51769993
Wheat,2006,Rabi       ,Meghalaya,656.0,1183,2454.7,83777.76,144.32,1.32,Wheat,2462.4266055045873,2913050.6743119266,83922.08,2829128.5943119265
Banana,2006,Whole Year ,Andhra Pradesh,50286.0,1224106,845.2,6422025.06,11062.92,26.19809524,Banana,2452.813852813853,3002504154.112554,6433087.9799999995,2996071066.132554
Cotton,2006,Kharif     ,Andhra Pradesh,971806.0,2181944,845.2,124109344.3,213797.32,2.080952381,Cotton,7018.95205479452,15314960322.246574,124323141.61999999,15190637180.626574
Maize,2006,Kharif     ,Andhra Pradesh,535709.0,1284991,845.2,68415396.39,117855.98,2.942727273,Maize,2600.0,3340976600.0,68533252.37,3272443347.63
Maize,2006,Rabi       ,Andhra Pradesh,190172.0,1177003,845.2,24286866.12,41837.84,6.363181818,Maize,2600.0,3060207800.0,24328703.96,3035879096.04
Onion,2006,Kharif     ,Andhra Pradesh,18601.0,306843,845.2,2375533.71,4092.22,15.37055556,Onion,1464.6079195402297,449404687.8554827,2379625.93,447025061.9254827
Onion,2006,Rabi       ,Andhra Pradesh,12439.0,272602,845.2,1588584.69,2736.58,19.59105263,Onion,1464.6079195402297,399255048.0825057,1591321.27,397663726.8125057
Potato,2006,Whole Year ,Andhra Pradesh,3645.0,44728,845.2,465502.95,801.9,12.436,Potato,931.9471865745311,41684133.76110563,466304.85000000003,41217828.911105625
Wheat,2006,Rabi       ,Andhra Pradesh,10016.0,8796,845.2,1279143.36,2203.52,0.68,Wheat,2462.4266055045873,21659504.42201835,1281346.8800000001,20378157.54201835
Banana,2006,Whole Year ,Assam,43250.0,598857,1774.9,5523457.5,9515.0,13.70814815,Banana,2452.813852813853,1468884745.4545455,5532972.5,1463351772.9545455
Cotton,2006,Kharif     ,Assam,1374.0,648,1774.9,175473.54,302.28,0.518461538,Cotton,7018.95205479452,4548280.931506849,175775.82,4372505.111506849
Maize,2006,Kharif     ,Assam,18657.0,13557,1774.9,2382685.47,4104.54,0.6252,Maize,2600.0,35248200.0,2386790.0100000002,32861409.99
Onion,2006,Whole Year ,Assam,6870.0,16775,1774.9,877367.7,1511.4,2.384814815,Onion,1464.6079195402297,24568797.85028735,878879.1,23689918.75028735
Potato,2006,Whole Year ,Assam,77712.0,504557,1774.9,9924599.52,17096.64,6.657407407,Potato,931.9471865745311,470220476.61648566,9941696.16,460278780.4564856
